id,data_subject_id,url,brand,label,text
74,sarahwilliamson@hotmail.com,https://peters.com/guess,Apple,phish,Apple login at https://peters.com/guess for sarahwilliamson@hotmail.com
75,juliesmith@crawford.com,https://secure-frost.info/international/huge/continue,NAB,phish,NAB login at https://secure-frost.info/international/huge/continue for juliesmith@crawford.com
76,martinezsusan@davis-carter.com,https://turner.info/hope/fast/safe,Apple,benign,Apple login at https://turner.info/hope/fast/safe for martinezsusan@davis-carter.com
77,mjohnson@gmail.com,https://hernandez.com/peace,Facebook,benign,Facebook login at https://hernandez.com/peace for mjohnson@gmail.com
78,xolson@hotmail.com,https://bailey-cummings.com/me/same,Amazon,phish,Amazon login at https://bailey-cummings.com/me/same for xolson@hotmail.com
79,bwright@smith-parker.org,https://snyder-white.com/school,Microsoft,phish,Microsoft login at https://snyder-white.com/school for bwright@smith-parker.org
80,kmyers@johnson-sanchez.com,https://secure-waters.net/personal/bad/modern,ANZ,phish,ANZ login at https://secure-waters.net/personal/bad/modern for kmyers@johnson-sanchez.com
81,alexandragarza@gmail.com,https://scott.net/behavior/perform/new,ANZ,phish,ANZ login at https://scott.net/behavior/perform/new for alexandragarza@gmail.com
82,rstein@grimes.com,https://russell.com/know,NAB,benign,NAB login at https://russell.com/know for rstein@grimes.com
83,davisharry@yahoo.com,https://secure-bishop.biz/four,Facebook,benign,Facebook login at https://secure-bishop.biz/four for davisharry@yahoo.com
84,suarezeddie@gmail.com,https://norris.com/customer/tough/fast,Apple,benign,Apple login at https://norris.com/customer/tough/fast for suarezeddie@gmail.com
85,andersonkatherine@ford.info,https://miller.com/technology/decide,Amazon,benign,Amazon login at https://miller.com/technology/decide for andersonkatherine@ford.info
86,edwin88@gmail.com,https://campbell.org/go,NAB,phish,NAB login at https://campbell.org/go for edwin88@gmail.com
87,billyfriedman@warren.com,https://allen.com/guess,Microsoft,phish,Microsoft login at https://allen.com/guess for billyfriedman@warren.com
88,elizabethmoreno@gmail.com,https://leblanc.com/body,Amazon,benign,Amazon login at https://leblanc.com/body for elizabethmoreno@gmail.com
89,anorman@gmail.com,https://fields.com/management/painting,Apple,benign,Apple login at https://fields.com/management/painting for anorman@gmail.com
90,shelbygreene@gmail.com,https://young.com/enter/serious/door,Apple,benign,Apple login at https://young.com/enter/serious/door for shelbygreene@gmail.com
91,cbautista@miller.org,https://gonzalez.com/civil/school,ANZ,benign,ANZ login at https://gonzalez.com/civil/school for cbautista@miller.org
92,ralphprice@hotmail.com,https://morrison.com/he/easy,PayPal,benign,PayPal login at https://morrison.com/he/easy for ralphprice@hotmail.com
93,marshallanthony@robinson.info,https://gilmore.net/right/focus,Amazon,phish,Amazon login at https://gilmore.net/right/focus for marshallanthony@robinson.info
94,carmengreen@hernandez.com,https://sanders.com/around/customer,PayPal,phish,PayPal login at https://sanders.com/around/customer for carmengreen@hernandez.com
95,npierce@hotmail.com,https://martin.com/smile/institution,Microsoft,benign,Microsoft login at https://martin.com/smile/institution for npierce@hotmail.com
96,zsanchez@fisher-palmer.com,https://lee.com/build,Facebook,phish,Facebook login at https://lee.com/build for zsanchez@fisher-palmer.com
97,gparker@mcpherson.com,https://secure-ryan-reese.com/action/form,NAB,benign,NAB login at https://secure-ryan-reese.com/action/form for gparker@mcpherson.com
98,kennedykristina@garrett-rollins.info,https://secure-noble-beck.com/almost/fly/understand,ANZ,benign,ANZ login at https://secure-noble-beck.com/almost/fly/understand for kennedykristina@garrett-rollins.info
99,smithtyler@hotmail.com,https://mitchell.com/apply/system/decide,Apple,phish,Apple login at https://mitchell.com/apply/system/decide for smithtyler@hotmail.com
100,richard17@garcia-silva.biz,https://snyder.org/institution/phone,PayPal,benign,PayPal login at https://snyder.org/institution/phone for richard17@garcia-silva.biz
101,warrenanna@johnson-harrell.biz,https://secure-espinoza.com/no/push,Apple,phish,Apple login at https://secure-espinoza.com/no/push for warrenanna@johnson-harrell.biz
102,powerscody@taylor.com,https://shaw.info/thousand/general/give,ANZ,benign,ANZ login at https://shaw.info/thousand/general/give for powerscody@taylor.com
103,tjohnson@yahoo.com,https://nielsen-smith.com/career/turn,NAB,phish,NAB login at https://nielsen-smith.com/career/turn for tjohnson@yahoo.com
104,williamdeleon@york-mills.com,https://ruiz.biz/there/investment/traditional,Apple,benign,Apple login at https://ruiz.biz/there/investment/traditional for williamdeleon@york-mills.com
105,paynemichelle@gmail.com,https://daniels.com/back/join/base,ANZ,phish,ANZ login at https://daniels.com/back/join/base for paynemichelle@gmail.com
106,vwheeler@hotmail.com,https://li.com/out/use/political,Amazon,benign,Amazon login at https://li.com/out/use/political for vwheeler@hotmail.com
107,ocontreras@clark-baker.com,https://secure-kirby.com/page/management/which,Amazon,benign,Amazon login at https://secure-kirby.com/page/management/which for ocontreras@clark-baker.com
108,kelly66@washington.net,https://sherman.com/body,Facebook,phish,Facebook login at https://sherman.com/body for kelly66@washington.net
109,zbecker@hotmail.com,https://kline.com/ahead,ANZ,phish,ANZ login at https://kline.com/ahead for zbecker@hotmail.com
110,shannonashley@yahoo.com,https://morse.com/moment/girl,Apple,phish,Apple login at https://morse.com/moment/girl for shannonashley@yahoo.com
111,jensenpatricia@hernandez.com,https://hanson-jones.info/system,Apple,benign,Apple login at https://hanson-jones.info/system for jensenpatricia@hernandez.com
112,anita40@wyatt-butler.com,https://pruitt-campbell.com/concern/network/far,Amazon,benign,Amazon login at https://pruitt-campbell.com/concern/network/far for anita40@wyatt-butler.com
113,whitejoel@yahoo.com,https://hubbard.com/property,Microsoft,benign,Microsoft login at https://hubbard.com/property for whitejoel@yahoo.com
114,curtiscarter@thompson.net,https://becker.com/bring/public,Apple,phish,Apple login at https://becker.com/bring/public for curtiscarter@thompson.net
115,dlyons@gmail.com,https://simmons.com/everybody,ANZ,phish,ANZ login at https://simmons.com/everybody for dlyons@gmail.com
116,mccormickteresa@lang-thomas.org,https://secure-summers.com/buy/discussion/conference,Facebook,phish,Facebook login at https://secure-summers.com/buy/discussion/conference for mccormickteresa@lang-thomas.org
117,larryrodriguez@gmail.com,https://lopez.com/three/something,Facebook,phish,Facebook login at https://lopez.com/three/something for larryrodriguez@gmail.com
118,sullivanjustin@yahoo.com,https://secure-mullen.info/your,Microsoft,benign,Microsoft login at https://secure-mullen.info/your for sullivanjustin@yahoo.com
119,osbornjeanne@brown.info,https://secure-dunn-sanchez.info/current,Amazon,benign,Amazon login at https://secure-dunn-sanchez.info/current for osbornjeanne@brown.info
120,tonyakline@yahoo.com,https://cook.com/its/north/former,Apple,phish,Apple login at https://cook.com/its/north/former for tonyakline@yahoo.com
121,changbob@sutton.info,https://butler-davis.com/score/buy,Apple,benign,Apple login at https://butler-davis.com/score/buy for changbob@sutton.info
122,william10@howell.com,https://hernandez.com/page/development/over,ANZ,phish,ANZ login at https://hernandez.com/page/development/over for william10@howell.com
123,carrie28@hotmail.com,https://thompson.biz/result/lot,NAB,benign,NAB login at https://thompson.biz/result/lot for carrie28@hotmail.com
124,colleentorres@ball-lyons.com,https://nelson.info/recognize/above,ANZ,phish,ANZ login at https://nelson.info/recognize/above for colleentorres@ball-lyons.com
125,mcdonaldphillip@brown.com,https://secure-peters.com/operation/buy,ANZ,benign,ANZ login at https://secure-peters.com/operation/buy for mcdonaldphillip@brown.com
126,maryrivera@becker-cline.com,https://walker-sutton.info/himself/teacher/senior,Apple,phish,Apple login at https://walker-sutton.info/himself/teacher/senior for maryrivera@becker-cline.com
127,wcollins@shaw.biz,https://anderson.info/attention,PayPal,phish,PayPal login at https://anderson.info/attention for wcollins@shaw.biz
128,mooresara@burns.org,https://evans.org/tax/hard,Amazon,benign,Amazon login at https://evans.org/tax/hard for mooresara@burns.org
129,cassandra98@yahoo.com,https://allen.info/music,PayPal,phish,PayPal login at https://allen.info/music for cassandra98@yahoo.com
130,morenocheryl@hayden.com,https://austin-stanley.biz/medical,Microsoft,phish,Microsoft login at https://austin-stanley.biz/medical for morenocheryl@hayden.com
131,jacksonmary@bowen.com,https://hill-flores.com/material,Amazon,benign,Amazon login at https://hill-flores.com/material for jacksonmary@bowen.com
132,ghall@gmail.com,https://mullins.info/answer,PayPal,phish,PayPal login at https://mullins.info/answer for ghall@gmail.com
133,sherrifitzgerald@hicks.info,https://secure-brooks.com/behind/ball/standard,Amazon,phish,Amazon login at https://secure-brooks.com/behind/ball/standard for sherrifitzgerald@hicks.info
134,amyanthony@gmail.com,https://sanchez-castillo.com/news/line,PayPal,benign,PayPal login at https://sanchez-castillo.com/news/line for amyanthony@gmail.com
135,ksmith@hotmail.com,https://rios.com/term/part,PayPal,benign,PayPal login at https://rios.com/term/part for ksmith@hotmail.com
136,rickyhartman@bruce-harris.com,https://spencer.com/policy/we/reason,PayPal,phish,PayPal login at https://spencer.com/policy/we/reason for rickyhartman@bruce-harris.com
137,hardyryan@gmail.com,https://secure-wiggins-johnson.net/phone/necessary/five,PayPal,benign,PayPal login at https://secure-wiggins-johnson.net/phone/necessary/five for hardyryan@gmail.com
138,diane33@yahoo.com,https://cervantes.com/huge/drop/take,ANZ,phish,ANZ login at https://cervantes.com/huge/drop/take for diane33@yahoo.com
139,townsendfrancis@holland.net,https://miller.com/husband/check/present,Facebook,phish,Facebook login at https://miller.com/husband/check/present for townsendfrancis@holland.net
140,brentharrison@yahoo.com,https://secure-long.net/idea/technology,PayPal,phish,PayPal login at https://secure-long.net/idea/technology for brentharrison@yahoo.com
141,lauraavila@yahoo.com,https://gill-armstrong.com/education/before,ANZ,phish,ANZ login at https://gill-armstrong.com/education/before for lauraavila@yahoo.com
142,leachstephanie@hotmail.com,https://waller-brown.info/fall/account,NAB,benign,NAB login at https://waller-brown.info/fall/account for leachstephanie@hotmail.com
143,mchapman@yahoo.com,https://brown.com/add/key,Amazon,benign,Amazon login at https://brown.com/add/key for mchapman@yahoo.com
144,oliverwendy@yahoo.com,https://cross-porter.info/campaign,ANZ,benign,ANZ login at https://cross-porter.info/campaign for oliverwendy@yahoo.com
145,danielsmichael@schaefer.com,https://strickland-nguyen.com/accept,Amazon,phish,Amazon login at https://strickland-nguyen.com/accept for danielsmichael@schaefer.com
146,whitelaura@conner-graham.info,https://howard-carroll.com/next/television/which,Microsoft,benign,Microsoft login at https://howard-carroll.com/next/television/which for whitelaura@conner-graham.info
147,melissacervantes@cox.info,https://reynolds.com/successful,PayPal,benign,PayPal login at https://reynolds.com/successful for melissacervantes@cox.info
148,bennettnancy@hotmail.com,https://rodriguez-leach.org/effort/mouth,Amazon,phish,Amazon login at https://rodriguez-leach.org/effort/mouth for bennettnancy@hotmail.com
149,xprice@hartman.org,https://burke-rios.com/fast,PayPal,benign,PayPal login at https://burke-rios.com/fast for xprice@hartman.org
150,miguel72@hotmail.com,https://harrison.com/pass/agreement,Facebook,benign,Facebook login at https://harrison.com/pass/agreement for miguel72@hotmail.com
151,alyssa25@yahoo.com,https://miller-whitney.biz/nature/near,Amazon,phish,Amazon login at https://miller-whitney.biz/nature/near for alyssa25@yahoo.com
152,zunigadiane@miller.com,https://perez.info/question,Facebook,phish,Facebook login at https://perez.info/question for zunigadiane@miller.com
153,brittany68@rush.com,https://secure-suarez.biz/speak,Microsoft,phish,Microsoft login at https://secure-suarez.biz/speak for brittany68@rush.com
154,beltranlacey@gmail.com,https://lawrence.com/something,Apple,benign,Apple login at https://lawrence.com/something for beltranlacey@gmail.com
155,natalieclayton@hotmail.com,https://gordon.com/job,NAB,benign,NAB login at https://gordon.com/job for natalieclayton@hotmail.com
156,benjaminferguson@yahoo.com,https://gibson.biz/second/image,Microsoft,benign,Microsoft login at https://gibson.biz/second/image for benjaminferguson@yahoo.com
157,mcphersonsamuel@yahoo.com,https://secure-reynolds-moore.net/evidence,PayPal,benign,PayPal login at https://secure-reynolds-moore.net/evidence for mcphersonsamuel@yahoo.com
158,tracy81@chambers.com,https://taylor.com/five,Microsoft,phish,Microsoft login at https://taylor.com/five for tracy81@chambers.com
159,suttonjesus@walker.net,https://secure-hill-anderson.info/everything/so/compare,Facebook,benign,Facebook login at https://secure-hill-anderson.info/everything/so/compare for suttonjesus@walker.net
160,mccalledward@carson.com,https://rivera.org/range,Apple,phish,Apple login at https://rivera.org/range for mccalledward@carson.com
161,eugenemays@hotmail.com,https://ponce.com/address/effort,Amazon,benign,Amazon login at https://ponce.com/address/effort for eugenemays@hotmail.com
162,brianwilliams@gmail.com,https://phillips.com/somebody,Apple,phish,Apple login at https://phillips.com/somebody for brianwilliams@gmail.com
163,kyleparks@yahoo.com,https://secure-kerr.com/magazine/describe/catch,Facebook,benign,Facebook login at https://secure-kerr.com/magazine/describe/catch for kyleparks@yahoo.com
164,leedavid@reynolds-stevenson.biz,https://smith.com/cup,Microsoft,phish,Microsoft login at https://smith.com/cup for leedavid@reynolds-stevenson.biz
165,aguilaralan@davis-gregory.info,https://daniels.com/call/son/grow,PayPal,phish,PayPal login at https://daniels.com/call/son/grow for aguilaralan@davis-gregory.info
166,gmason@bolton-archer.biz,https://bennett-webb.biz/rock/tough/stay,NAB,phish,NAB login at https://bennett-webb.biz/rock/tough/stay for gmason@bolton-archer.biz
167,rsmith@liu.com,https://secure-perez.com/certain/on,Facebook,phish,Facebook login at https://secure-perez.com/certain/on for rsmith@liu.com
168,carlos88@gmail.com,https://jarvis.com/somebody/mention/end,Facebook,benign,Facebook login at https://jarvis.com/somebody/mention/end for carlos88@gmail.com
169,cwise@hotmail.com,https://roberts.biz/evidence/far,ANZ,phish,ANZ login at https://roberts.biz/evidence/far for cwise@hotmail.com
170,bryan91@keller-roach.com,https://johnson.com/age/safe/past,Microsoft,benign,Microsoft login at https://johnson.com/age/safe/past for bryan91@keller-roach.com
171,joshuajones@yahoo.com,https://rubio-green.org/court,Microsoft,benign,Microsoft login at https://rubio-green.org/court for joshuajones@yahoo.com
172,morganjustin@gmail.com,https://secure-wall-brown.com/prepare/son/discussion,Amazon,phish,Amazon login at https://secure-wall-brown.com/prepare/son/discussion for morganjustin@gmail.com
173,rrichardson@hotmail.com,https://snow-simmons.org/order/health,Facebook,benign,Facebook login at https://snow-simmons.org/order/health for rrichardson@hotmail.com
174,eturner@gaines-nelson.com,https://allen.net/role/wish,PayPal,benign,PayPal login at https://allen.net/role/wish for eturner@gaines-nelson.com
175,laurayoung@yahoo.com,https://secure-rose.biz/specific/serious,Apple,phish,Apple login at https://secure-rose.biz/specific/serious for laurayoung@yahoo.com
176,foliver@robinson.biz,https://walton.com/concern/bag/bit,Microsoft,phish,Microsoft login at https://walton.com/concern/bag/bit for foliver@robinson.biz
177,tallen@hunt.info,https://mckinney.com/participant/kind,ANZ,benign,ANZ login at https://mckinney.com/participant/kind for tallen@hunt.info
178,wendy23@hotmail.com,https://reid-horton.com/face/she/safe,NAB,phish,NAB login at https://reid-horton.com/face/she/safe for wendy23@hotmail.com
179,richardjohnson@mack-huerta.com,https://moore.biz/blue/remain/class,Amazon,phish,Amazon login at https://moore.biz/blue/remain/class for richardjohnson@mack-huerta.com
180,angelaturner@cantu.info,https://mckay.info/fill/fall/off,NAB,benign,NAB login at https://mckay.info/fill/fall/off for angelaturner@cantu.info
181,hailey15@montgomery.com,https://secure-calderon-ferguson.com/allow/method/deal,ANZ,phish,ANZ login at https://secure-calderon-ferguson.com/allow/method/deal for hailey15@montgomery.com
182,cwhite@gmail.com,https://snyder.com/home,Apple,phish,Apple login at https://snyder.com/home for cwhite@gmail.com
183,carmennguyen@yahoo.com,https://secure-simmons.com/turn/drive,Facebook,phish,Facebook login at https://secure-simmons.com/turn/drive for carmennguyen@yahoo.com
184,anna74@hotmail.com,https://cohen.com/attack/over/trade,Microsoft,phish,Microsoft login at https://cohen.com/attack/over/trade for anna74@hotmail.com
185,ruizpamela@gmail.com,https://larson.com/around/data/read,Apple,phish,Apple login at https://larson.com/around/data/read for ruizpamela@gmail.com
186,nnorman@hotmail.com,https://freeman-rowe.org/we/high/current,ANZ,phish,ANZ login at https://freeman-rowe.org/we/high/current for nnorman@hotmail.com
187,conleyjames@hotmail.com,https://lopez.biz/across/yard/establish,PayPal,phish,PayPal login at https://lopez.biz/across/yard/establish for conleyjames@hotmail.com
188,campbellkimberly@russo-campbell.com,https://norman.com/himself/say/understand,Facebook,phish,Facebook login at https://norman.com/himself/say/understand for campbellkimberly@russo-campbell.com
189,erinmiller@larson-anderson.com,https://reyes.biz/summer,Amazon,benign,Amazon login at https://reyes.biz/summer for erinmiller@larson-anderson.com
190,bobby92@hotmail.com,https://martinez-lopez.com/each,Amazon,phish,Amazon login at https://martinez-lopez.com/each for bobby92@hotmail.com
191,michelle12@rogers.info,https://anderson.com/watch/Democrat,Apple,phish,Apple login at https://anderson.com/watch/Democrat for michelle12@rogers.info
192,ostrong@gmail.com,https://rogers.com/if/discuss/vote,ANZ,phish,ANZ login at https://rogers.com/if/discuss/vote for ostrong@gmail.com
193,clarkkatherine@pitts.biz,https://bass.com/military,Apple,benign,Apple login at https://bass.com/military for clarkkatherine@pitts.biz
194,cassandrahoffman@gonzales-quinn.com,https://johnson.com/participant/campaign/far,Apple,benign,Apple login at https://johnson.com/participant/campaign/far for cassandrahoffman@gonzales-quinn.com
195,andradecarmen@gmail.com,https://secure-morgan.com/leader,Microsoft,phish,Microsoft login at https://secure-morgan.com/leader for andradecarmen@gmail.com
196,melissa88@brewer.info,https://medina.com/must,NAB,phish,NAB login at https://medina.com/must for melissa88@brewer.info
