id,data_subject_id,url,brand,label,text
64,kendra56@yahoo.com,https://russell-vargas.com/case,Amazon,benign,Amazon login at https://russell-vargas.com/case for kendra56@yahoo.com
65,jenna74@gmail.com,https://baker-harper.net/how/process/single,ANZ,benign,ANZ login at https://baker-harper.net/how/process/single for jenna74@gmail.com
66,dawn05@nguyen.org,https://sullivan.com/beyond/kitchen/ground,ANZ,benign,ANZ login at https://sullivan.com/beyond/kitchen/ground for dawn05@nguyen.org
67,bradleymegan@yahoo.com,https://lawrence.com/gas,Apple,benign,Apple login at https://lawrence.com/gas for bradleymegan@yahoo.com
68,johnsonchad@jackson-krause.com,https://cole-morris.org/according/fire/east,Amazon,phish,Amazon login at https://cole-morris.org/according/fire/east for johnsonchad@jackson-krause.com
69,donnabridges@love.com,https://oneill.com/at/candidate,ANZ,phish,ANZ login at https://oneill.com/at/candidate for donnabridges@love.com
70,rebeccapeterson@hotmail.com,https://rogers-osborne.com/yes/check/hope,PayPal,phish,PayPal login at https://rogers-osborne.com/yes/check/hope for rebeccapeterson@hotmail.com
71,dmccall@kline.net,https://mays-white.org/task/hotel/there,ANZ,benign,ANZ login at https://mays-white.org/task/hotel/there for dmccall@kline.net
72,kelseyperez@hicks.net,https://velez-gonzalez.org/important/whether,NAB,benign,NAB login at https://velez-gonzalez.org/important/whether for kelseyperez@hicks.net
73,charlesblack@yahoo.com,https://rose.org/visit/figure,ANZ,phish,ANZ login at https://rose.org/visit/figure for charlesblack@yahoo.com
74,wilsonrobert@hotmail.com,https://secure-welch.com/than,Facebook,phish,Facebook login at https://secure-welch.com/than for wilsonrobert@hotmail.com
75,romansarah@hotmail.com,https://delgado.com/item,Apple,benign,Apple login at https://delgado.com/item for romansarah@hotmail.com
76,thomasjasmine@stein-clark.biz,https://jackson.info/able/get,Microsoft,phish,Microsoft login at https://jackson.info/able/get for thomasjasmine@stein-clark.biz
77,jody58@gmail.com,https://peterson.com/make/network/safe,Amazon,benign,Amazon login at https://peterson.com/make/network/safe for jody58@gmail.com
78,stevensbecky@yahoo.com,https://thornton.info/according/thank,PayPal,phish,PayPal login at https://thornton.info/according/thank for stevensbecky@yahoo.com
79,imitchell@gmail.com,https://secure-perez.com/play/do/situation,ANZ,phish,ANZ login at https://secure-perez.com/play/do/situation for imitchell@gmail.com
80,kellyjohn@gmail.com,https://smith.biz/model/college,Facebook,phish,Facebook login at https://smith.biz/model/college for kellyjohn@gmail.com
81,dwhite@hotmail.com,https://valdez.com/black/five,Facebook,phish,Facebook login at https://valdez.com/black/five for dwhite@hotmail.com
82,ashley68@yahoo.com,https://woods.com/probably/nation/crime,Facebook,benign,Facebook login at https://woods.com/probably/nation/crime for ashley68@yahoo.com
83,doyleerin@johnson.com,https://secure-lambert-campbell.net/because/collection/major,PayPal,phish,PayPal login at https://secure-lambert-campbell.net/because/collection/major for doyleerin@johnson.com
84,brittanybrown@hotmail.com,https://hicks.com/social,ANZ,phish,ANZ login at https://hicks.com/social for brittanybrown@hotmail.com
85,sarahweber@washington-franco.com,https://stafford.com/summer/career/second,Facebook,phish,Facebook login at https://stafford.com/summer/career/second for sarahweber@washington-franco.com
86,renee58@wright.biz,https://gates.info/might/gas/official,Amazon,benign,Amazon login at https://gates.info/might/gas/official for renee58@wright.biz
87,dakota71@gallegos-poole.com,https://gonzales.com/sound/trip,NAB,phish,NAB login at https://gonzales.com/sound/trip for dakota71@gallegos-poole.com
88,erica94@chavez.com,https://joseph.com/would/trip,Microsoft,phish,Microsoft login at https://joseph.com/would/trip for erica94@chavez.com
89,rangeldawn@yahoo.com,https://cruz.com/professional,Apple,benign,Apple login at https://cruz.com/professional for rangeldawn@yahoo.com
90,xperry@gmail.com,https://secure-richardson-anderson.com/phone/coach/level,Microsoft,phish,Microsoft login at https://secure-richardson-anderson.com/phone/coach/level for xperry@gmail.com
91,pberger@gmail.com,https://kelly.com/industry,ANZ,benign,ANZ login at https://kelly.com/industry for pberger@gmail.com
92,ngibson@gmail.com,https://secure-keith.biz/recognize/opportunity/answer,Amazon,benign,Amazon login at https://secure-keith.biz/recognize/opportunity/answer for ngibson@gmail.com
93,castanedatimothy@fletcher-carter.com,https://secure-white.net/suddenly/trip/common,Amazon,phish,Amazon login at https://secure-white.net/suddenly/trip/common for castanedatimothy@fletcher-carter.com
94,james95@gmail.com,https://secure-campos.com/reflect,Apple,phish,Apple login at https://secure-campos.com/reflect for james95@gmail.com
95,sierra78@allen.net,https://dougherty.net/father/everyone/argue,Amazon,benign,Amazon login at https://dougherty.net/father/everyone/argue for sierra78@allen.net
96,tbarnes@charles.com,https://secure-beck-smith.com/cell,ANZ,phish,ANZ login at https://secure-beck-smith.com/cell for tbarnes@charles.com
97,ybishop@hubbard-kelly.com,https://vazquez-perez.com/method/discussion/piece,PayPal,benign,PayPal login at https://vazquez-perez.com/method/discussion/piece for ybishop@hubbard-kelly.com
98,perezcarla@hotmail.com,https://singleton.info/eat/theory,Apple,phish,Apple login at https://singleton.info/eat/theory for perezcarla@hotmail.com
99,pwilson@gmail.com,https://clarke.com/later/relationship,Amazon,benign,Amazon login at https://clarke.com/later/relationship for pwilson@gmail.com
100,fostereric@hotmail.com,https://lee-alexander.info/risk/material,NAB,phish,NAB login at https://lee-alexander.info/risk/material for fostereric@hotmail.com
101,hjones@hernandez.org,https://secure-carlson.biz/offer/likely,PayPal,benign,PayPal login at https://secure-carlson.biz/offer/likely for hjones@hernandez.org
102,rshepherd@gmail.com,https://secure-johns.com/order/cost,Apple,benign,Apple login at https://secure-johns.com/order/cost for rshepherd@gmail.com
103,cbyrd@lester-miller.com,https://hardin-moreno.org/before,Microsoft,phish,Microsoft login at https://hardin-moreno.org/before for cbyrd@lester-miller.com
104,boyledaniel@hotmail.com,https://secure-davis.com/dream/detail,PayPal,benign,PayPal login at https://secure-davis.com/dream/detail for boyledaniel@hotmail.com
105,tjackson@hotmail.com,https://lynch.info/writer/part/tend,Amazon,benign,Amazon login at https://lynch.info/writer/part/tend for tjackson@hotmail.com
106,morrismark@ryan.com,https://secure-lee.info/audience/tend,Facebook,benign,Facebook login at https://secure-lee.info/audience/tend for morrismark@ryan.com
107,hthomas@krueger.org,https://johnson.org/very/hour/teach,Amazon,benign,Amazon login at https://johnson.org/very/hour/teach for hthomas@krueger.org
108,mhubbard@farmer-johnson.com,https://stone-johnson.com/teach/late/notice,Amazon,benign,Amazon login at https://stone-johnson.com/teach/late/notice for mhubbard@farmer-johnson.com
109,ddowns@myers.biz,https://roberts.com/recent/third/history,Microsoft,benign,Microsoft login at https://roberts.com/recent/third/history for ddowns@myers.biz
110,victor49@johns.com,https://secure-west.com/toward/reason,Apple,benign,Apple login at https://secure-west.com/toward/reason for victor49@johns.com
111,vtaylor@hotmail.com,https://hartman.info/choose/forward/nothing,PayPal,benign,PayPal login at https://hartman.info/choose/forward/nothing for vtaylor@hotmail.com
112,deanmorgan@gmail.com,https://rhodes.info/rest/author/cut,Facebook,phish,Facebook login at https://rhodes.info/rest/author/cut for deanmorgan@gmail.com
113,brian77@green-fisher.com,https://butler-rodriguez.net/wall,Amazon,benign,Amazon login at https://butler-rodriguez.net/wall for brian77@green-fisher.com
114,cpotts@hunt.net,https://robertson-travis.org/water,PayPal,benign,PayPal login at https://robertson-travis.org/water for cpotts@hunt.net
115,jonathan44@yahoo.com,https://anderson.com/house/include/increase,Apple,benign,Apple login at https://anderson.com/house/include/increase for jonathan44@yahoo.com
116,rwalsh@yahoo.com,https://white.info/operation/camera,PayPal,benign,PayPal login at https://white.info/operation/camera for rwalsh@yahoo.com
117,marco55@whitaker.com,https://secure-lee-williams.biz/Republican,Microsoft,phish,Microsoft login at https://secure-lee-williams.biz/Republican for marco55@whitaker.com
118,kelsey80@hotmail.com,https://ramos.com/result,Microsoft,phish,Microsoft login at https://ramos.com/result for kelsey80@hotmail.com
119,leslieroberson@gmail.com,https://mills-smith.com/stock,PayPal,benign,PayPal login at https://mills-smith.com/stock for leslieroberson@gmail.com
120,zandersen@fuentes.com,https://secure-scott.com/name/model/system,Microsoft,phish,Microsoft login at https://secure-scott.com/name/model/system for zandersen@fuentes.com
121,barbara69@hernandez.com,https://proctor-hanna.net/world,Microsoft,phish,Microsoft login at https://proctor-hanna.net/world for barbara69@hernandez.com
122,marilyn07@gmail.com,https://fernandez-kim.com/minute,NAB,benign,NAB login at https://fernandez-kim.com/minute for marilyn07@gmail.com
123,emueller@gmail.com,https://bowers.com/discussion/six,Facebook,benign,Facebook login at https://bowers.com/discussion/six for emueller@gmail.com
124,kristenpollard@yahoo.com,https://johnson.com/almost/agent/main,ANZ,phish,ANZ login at https://johnson.com/almost/agent/main for kristenpollard@yahoo.com
125,christineedwards@sandoval.org,https://secure-green.net/two/should,Amazon,benign,Amazon login at https://secure-green.net/two/should for christineedwards@sandoval.org
126,crossaimee@gmail.com,https://harris.org/how,Apple,phish,Apple login at https://harris.org/how for crossaimee@gmail.com
127,kevin88@gmail.com,https://smith-dawson.biz/indeed,PayPal,phish,PayPal login at https://smith-dawson.biz/indeed for kevin88@gmail.com
128,conniemorales@bean.com,https://casey.com/act,PayPal,phish,PayPal login at https://casey.com/act for conniemorales@bean.com
129,scottpaige@yahoo.com,https://gay-gallagher.com/picture/body/difficult,PayPal,benign,PayPal login at https://gay-gallagher.com/picture/body/difficult for scottpaige@yahoo.com
130,raymondmoore@yahoo.com,https://secure-myers.com/blue/if/these,Facebook,phish,Facebook login at https://secure-myers.com/blue/if/these for raymondmoore@yahoo.com
131,ngrimes@hotmail.com,https://gibson-williams.com/discuss/nothing/capital,Amazon,phish,Amazon login at https://gibson-williams.com/discuss/nothing/capital for ngrimes@hotmail.com
132,koliver@green.org,https://secure-little.info/idea,PayPal,phish,PayPal login at https://secure-little.info/idea for koliver@green.org
133,chad54@drake.net,https://secure-rodriguez-walker.com/than,Facebook,benign,Facebook login at https://secure-rodriguez-walker.com/than for chad54@drake.net
134,davisjohn@woodard-johnson.biz,https://brown.com/less,PayPal,phish,PayPal login at https://brown.com/less for davisjohn@woodard-johnson.biz
135,adamwilson@yahoo.com,https://smith-munoz.com/cover/pull/drug,Amazon,benign,Amazon login at https://smith-munoz.com/cover/pull/drug for adamwilson@yahoo.com
136,guy74@rowe.com,https://deleon.biz/add/claim/direction,Facebook,benign,Facebook login at https://deleon.biz/add/claim/direction for guy74@rowe.com
137,lopezmatthew@gomez.info,https://secure-wallace.com/service,Facebook,phish,Facebook login at https://secure-wallace.com/service for lopezmatthew@gomez.info
138,timothy74@hotmail.com,https://bernard.net/leg/turn,ANZ,phish,ANZ login at https://bernard.net/leg/turn for timothy74@hotmail.com
139,thomasfields@meyers.com,https://farrell.com/another/more,Amazon,phish,Amazon login at https://farrell.com/another/more for thomasfields@meyers.com
140,rcaldwell@lawson.org,https://hunter.com/interest/score,Amazon,phish,Amazon login at https://hunter.com/interest/score for rcaldwell@lawson.org
141,ryandavis@martin.com,https://turner-hines.com/let/economy/many,Facebook,benign,Facebook login at https://turner-hines.com/let/economy/many for ryandavis@martin.com
142,brucekaren@walker.com,https://pope-johnson.com/ago,Amazon,benign,Amazon login at https://pope-johnson.com/ago for brucekaren@walker.com
143,michaelroberts@gmail.com,https://lane-smith.com/down,Facebook,phish,Facebook login at https://lane-smith.com/down for michaelroberts@gmail.com
144,kgordon@doyle.com,https://secure-russo-peterson.org/sometimes/mean,Facebook,phish,Facebook login at https://secure-russo-peterson.org/sometimes/mean for kgordon@doyle.com
145,jonesmatthew@hotmail.com,https://secure-davis.com/cause,ANZ,phish,ANZ login at https://secure-davis.com/cause for jonesmatthew@hotmail.com
146,qoconnor@hotmail.com,https://wilkerson.net/east,Apple,benign,Apple login at https://wilkerson.net/east for qoconnor@hotmail.com
147,jessecarpenter@parker.info,https://miller-morris.com/statement/police,Facebook,phish,Facebook login at https://miller-morris.com/statement/police for jessecarpenter@parker.info
148,waltersanthony@hotmail.com,https://ballard.com/age/mother,Apple,benign,Apple login at https://ballard.com/age/mother for waltersanthony@hotmail.com
149,daniel07@yahoo.com,https://secure-tran.biz/present/through/environment,PayPal,phish,PayPal login at https://secure-tran.biz/present/through/environment for daniel07@yahoo.com
150,sydneysoto@crawford-powell.com,https://herrera.biz/fast,PayPal,phish,PayPal login at https://herrera.biz/fast for sydneysoto@crawford-powell.com
151,ffox@holmes.org,https://gibson.net/base,Microsoft,phish,Microsoft login at https://gibson.net/base for ffox@holmes.org
152,kelly94@hotmail.com,https://rodriguez.info/reduce/more/movie,Facebook,phish,Facebook login at https://rodriguez.info/reduce/more/movie for kelly94@hotmail.com
153,lauralucas@flores.com,https://secure-baker.com/attention/poor,PayPal,phish,PayPal login at https://secure-baker.com/attention/poor for lauralucas@flores.com
154,johnsonjeremy@mullins-clark.com,https://secure-duran-grimes.org/fire,PayPal,phish,PayPal login at https://secure-duran-grimes.org/fire for johnsonjeremy@mullins-clark.com
155,lawrencegarcia@yahoo.com,https://walton.com/describe/any,Microsoft,benign,Microsoft login at https://walton.com/describe/any for lawrencegarcia@yahoo.com
156,amber77@kelley.info,https://secure-smith.biz/nor/sister/one,PayPal,phish,PayPal login at https://secure-smith.biz/nor/sister/one for amber77@kelley.info
157,stephen73@hotmail.com,https://romero-jones.info/reduce,Facebook,phish,Facebook login at https://romero-jones.info/reduce for stephen73@hotmail.com
158,dakota50@adams.biz,https://martinez.com/right/report,Amazon,phish,Amazon login at https://martinez.com/right/report for dakota50@adams.biz
159,harpermichael@yahoo.com,https://frye.com/girl/list/prepare,PayPal,phish,PayPal login at https://frye.com/girl/list/prepare for harpermichael@yahoo.com
160,gvega@perez.org,https://burke.net/young,NAB,phish,NAB login at https://burke.net/young for gvega@perez.org
161,khernandez@yahoo.com,https://martin.com/project,Amazon,phish,Amazon login at https://martin.com/project for khernandez@yahoo.com
162,bryangoodman@mccall-mcdonald.biz,https://gray.com/system,ANZ,phish,ANZ login at https://gray.com/system for bryangoodman@mccall-mcdonald.biz
163,martinezthomas@yahoo.com,https://rodriguez-smith.com/mouth/with,ANZ,phish,ANZ login at https://rodriguez-smith.com/mouth/with for martinezthomas@yahoo.com
164,acoleman@floyd-wallace.com,https://pierce.info/drug/product,Amazon,phish,Amazon login at https://pierce.info/drug/product for acoleman@floyd-wallace.com
165,perkinsashley@hotmail.com,https://secure-hart-jackson.com/analysis/approach/home,Apple,phish,Apple login at https://secure-hart-jackson.com/analysis/approach/home for perkinsashley@hotmail.com
166,stevenleon@bean.com,https://bennett-chan.com/decade,Facebook,phish,Facebook login at https://bennett-chan.com/decade for stevenleon@bean.com
167,brownanthony@mccarthy.org,https://adkins.info/drop/right/teach,Apple,benign,Apple login at https://adkins.info/drop/right/teach for brownanthony@mccarthy.org
168,meaganmendoza@hotmail.com,https://benjamin-byrd.net/bag/if/similar,Apple,phish,Apple login at https://benjamin-byrd.net/bag/if/similar for meaganmendoza@hotmail.com
169,williamsnicholas@rasmussen.info,https://shaw.biz/themselves/suddenly/star,NAB,phish,NAB login at https://shaw.biz/themselves/suddenly/star for williamsnicholas@rasmussen.info
170,alyssa79@hotmail.com,https://gay.com/number,PayPal,phish,PayPal login at https://gay.com/number for alyssa79@hotmail.com
171,villaroy@gmail.com,https://wright-stevenson.com/score/around/notice,Amazon,benign,Amazon login at https://wright-stevenson.com/score/around/notice for villaroy@gmail.com
172,tgarrett@gmail.com,https://johnson-wong.net/claim/no,NAB,benign,NAB login at https://johnson-wong.net/claim/no for tgarrett@gmail.com
173,collinsamanda@gmail.com,https://dyer.com/dinner/gas/wonder,Apple,benign,Apple login at https://dyer.com/dinner/gas/wonder for collinsamanda@gmail.com
174,shale@david.com,https://douglas-hayes.com/floor/can/raise,NAB,benign,NAB login at https://douglas-hayes.com/floor/can/raise for shale@david.com
175,drodriguez@howard-hopkins.com,https://perry.com/past,PayPal,benign,PayPal login at https://perry.com/past for drodriguez@howard-hopkins.com
176,adam05@bernard.info,https://yates.com/image/player,NAB,phish,NAB login at https://yates.com/image/player for adam05@bernard.info
177,mirandajones@cohen.com,https://vaughn-george.net/fine,PayPal,benign,PayPal login at https://vaughn-george.net/fine for mirandajones@cohen.com
178,dbryan@perez.org,https://matthews-mcdaniel.com/old/bill,ANZ,phish,ANZ login at https://matthews-mcdaniel.com/old/bill for dbryan@perez.org
179,mayamanda@gmail.com,https://secure-martinez-cook.com/attack/system,ANZ,phish,ANZ login at https://secure-martinez-cook.com/attack/system for mayamanda@gmail.com
180,kennedycody@hotmail.com,https://villarreal-brown.com/treatment/agreement/conference,NAB,phish,NAB login at https://villarreal-brown.com/treatment/agreement/conference for kennedycody@hotmail.com
181,hbarton@jones-olsen.net,https://smith.com/deal/smile/order,Microsoft,benign,Microsoft login at https://smith.com/deal/smile/order for hbarton@jones-olsen.net
182,ralphhernandez@goodman-myers.com,https://chapman.com/at/guy,Microsoft,phish,Microsoft login at https://chapman.com/at/guy for ralphhernandez@goodman-myers.com
183,johnduncan@welch.com,https://smith-orr.biz/child/tree/nation,Amazon,phish,Amazon login at https://smith-orr.biz/child/tree/nation for johnduncan@welch.com
184,phillipsalejandro@gmail.com,https://miller-perry.com/imagine,PayPal,benign,PayPal login at https://miller-perry.com/imagine for phillipsalejandro@gmail.com
185,robertgill@west.org,https://moore.com/fact/lot,Facebook,benign,Facebook login at https://moore.com/fact/lot for robertgill@west.org
186,imedina@hotmail.com,https://singh-duncan.com/physical/charge/area,Amazon,benign,Amazon login at https://singh-duncan.com/physical/charge/area for imedina@hotmail.com
187,ortizmichael@hotmail.com,https://robinson-smith.com/teacher,ANZ,phish,ANZ login at https://robinson-smith.com/teacher for ortizmichael@hotmail.com
188,jacobherman@yahoo.com,https://vaughn.com/age,NAB,phish,NAB login at https://vaughn.com/age for jacobherman@yahoo.com
189,laurieruiz@bates-williams.com,https://garner.com/camera,Microsoft,phish,Microsoft login at https://garner.com/camera for laurieruiz@bates-williams.com
190,zward@baker.info,https://allison.com/everybody/seven,PayPal,benign,PayPal login at https://allison.com/everybody/seven for zward@baker.info
191,karen72@hotmail.com,https://montes.com/ok/thousand/mouth,Facebook,phish,Facebook login at https://montes.com/ok/thousand/mouth for karen72@hotmail.com
192,hardindonald@hotmail.com,https://thomas-miller.net/suffer/stage,ANZ,benign,ANZ login at https://thomas-miller.net/suffer/stage for hardindonald@hotmail.com
193,wilsonanthony@gmail.com,https://chapman-lin.com/girl/positive,ANZ,benign,ANZ login at https://chapman-lin.com/girl/positive for wilsonanthony@gmail.com
194,barrettsamuel@holmes.com,https://lyons.com/contain/forget/throughout,NAB,phish,NAB login at https://lyons.com/contain/forget/throughout for barrettsamuel@holmes.com
