id,data_subject_id,url,brand,label,text
68,ericalexander@franklin.org,https://secure-sanchez-horton.com/week/candidate/sometimes,PayPal,phish,PayPal login at https://secure-sanchez-horton.com/week/candidate/sometimes for ericalexander@franklin.org
69,shelly74@prince.com,https://mills-simmons.com/impact,ANZ,benign,ANZ login at https://mills-simmons.com/impact for shelly74@prince.com
70,fpowell@yahoo.com,https://tyler-fox.com/shoulder,Apple,phish,Apple login at https://tyler-fox.com/shoulder for fpowell@yahoo.com
71,gregory13@hotmail.com,https://hooper.org/trial/someone,ANZ,benign,ANZ login at https://hooper.org/trial/someone for gregory13@hotmail.com
72,lewisvictor@gmail.com,https://webster.com/point,Amazon,phish,Amazon login at https://webster.com/point for lewisvictor@gmail.com
73,taylormartha@gmail.com,https://tanner.com/themselves/bar,Facebook,phish,Facebook login at https://tanner.com/themselves/bar for taylormartha@gmail.com
74,tamarasullivan@gmail.com,https://secure-king.com/major,ANZ,benign,ANZ login at https://secure-king.com/major for tamarasullivan@gmail.com
75,castilloadam@holt.org,https://fox.net/worker,Facebook,benign,Facebook login at https://fox.net/worker for castilloadam@holt.org
76,etorres@mathis.com,https://knight.net/today/maybe,ANZ,phish,ANZ login at https://knight.net/today/maybe for etorres@mathis.com
77,richard84@gmail.com,https://secure-diaz.com/tree/effort/cold,Facebook,benign,Facebook login at https://secure-diaz.com/tree/effort/cold for richard84@gmail.com
78,aaronpope@fowler.info,https://campbell.com/forward/professor,Microsoft,benign,Microsoft login at https://campbell.com/forward/professor for aaronpope@fowler.info
79,leeleonard@richmond.biz,https://compton.com/crime/skin/bag,Apple,benign,Apple login at https://compton.com/crime/skin/bag for leeleonard@richmond.biz
80,kwoods@hotmail.com,https://secure-taylor-ayala.com/hundred/try,Microsoft,benign,Microsoft login at https://secure-taylor-ayala.com/hundred/try for kwoods@hotmail.com
81,wmiller@yahoo.com,https://rodriguez.net/fine,Apple,phish,Apple login at https://rodriguez.net/fine for wmiller@yahoo.com
82,tammy81@gmail.com,https://booth.com/camera/information,ANZ,phish,ANZ login at https://booth.com/camera/information for tammy81@gmail.com
83,alice20@hotmail.com,https://waller-todd.info/send/himself,Amazon,benign,Amazon login at https://waller-todd.info/send/himself for alice20@hotmail.com
84,jessicabradley@reynolds.net,https://nixon-taylor.com/whom/phone,NAB,phish,NAB login at https://nixon-taylor.com/whom/phone for jessicabradley@reynolds.net
85,gary51@yahoo.com,https://dodson-richardson.com/question,Apple,phish,Apple login at https://dodson-richardson.com/question for gary51@yahoo.com
86,george31@yahoo.com,https://jenkins-curry.com/newspaper/charge/north,Microsoft,phish,Microsoft login at https://jenkins-curry.com/newspaper/charge/north for george31@yahoo.com
87,boyerscott@yahoo.com,https://secure-kane-rogers.com/dark,PayPal,benign,PayPal login at https://secure-kane-rogers.com/dark for boyerscott@yahoo.com
88,jonesleslie@hill.info,https://allen.com/size/hour,Facebook,phish,Facebook login at https://allen.com/size/hour for jonesleslie@hill.info
89,simsalexandra@yahoo.com,https://secure-morales.com/product/up,Amazon,benign,Amazon login at https://secure-morales.com/product/up for simsalexandra@yahoo.com
90,teresa25@hotmail.com,https://mccall-winters.com/today/although,Amazon,phish,Amazon login at https://mccall-winters.com/today/although for teresa25@hotmail.com
91,mosspaige@yahoo.com,https://joseph.com/key/collection,NAB,phish,NAB login at https://joseph.com/key/collection for mosspaige@yahoo.com
92,ojones@taylor.org,https://secure-fox-patel.net/name,NAB,benign,NAB login at https://secure-fox-patel.net/name for ojones@taylor.org
93,qpierce@dickerson-taylor.com,https://secure-martinez-chung.org/serious/detail,ANZ,benign,ANZ login at https://secure-martinez-chung.org/serious/detail for qpierce@dickerson-taylor.com
94,fisheraimee@simpson.net,https://secure-dixon-arroyo.com/all/mean,ANZ,phish,ANZ login at https://secure-dixon-arroyo.com/all/mean for fisheraimee@simpson.net
95,wallacejohn@gmail.com,https://smith-brooks.com/ability,Amazon,benign,Amazon login at https://smith-brooks.com/ability for wallacejohn@gmail.com
96,snyderpatrick@gmail.com,https://ortega-brown.info/top/later/simply,Microsoft,benign,Microsoft login at https://ortega-brown.info/top/later/simply for snyderpatrick@gmail.com
97,robert41@gmail.com,https://secure-oconnor-rios.com/give/service/everything,Microsoft,phish,Microsoft login at https://secure-oconnor-rios.com/give/service/everything for robert41@gmail.com
98,samuelhernandez@yahoo.com,https://secure-lee.org/thousand/authority/suddenly,ANZ,benign,ANZ login at https://secure-lee.org/thousand/authority/suddenly for samuelhernandez@yahoo.com
99,crossmary@yahoo.com,https://barnett.org/million,NAB,phish,NAB login at https://barnett.org/million for crossmary@yahoo.com
100,wolfeshelby@patterson.com,https://secure-martinez.com/type/instead/old,NAB,phish,NAB login at https://secure-martinez.com/type/instead/old for wolfeshelby@patterson.com
101,robertsonryan@hotmail.com,https://doyle-gomez.com/current/none,Facebook,benign,Facebook login at https://doyle-gomez.com/current/none for robertsonryan@hotmail.com
102,david22@gmail.com,https://secure-collins.com/kid/attention/quickly,PayPal,benign,PayPal login at https://secure-collins.com/kid/attention/quickly for david22@gmail.com
103,nroberts@yahoo.com,https://secure-molina.com/fine,NAB,phish,NAB login at https://secure-molina.com/fine for nroberts@yahoo.com
104,tford@donaldson.com,https://secure-brown.com/south/detail,Facebook,phish,Facebook login at https://secure-brown.com/south/detail for tford@donaldson.com
105,sandramyers@yahoo.com,https://perry.biz/wife/study,Microsoft,benign,Microsoft login at https://perry.biz/wife/study for sandramyers@yahoo.com
106,joanne26@phillips.info,https://secure-williamson-wong.net/indicate/huge/even,Amazon,phish,Amazon login at https://secure-williamson-wong.net/indicate/huge/even for joanne26@phillips.info
107,gclark@hotmail.com,https://decker.com/network/only,ANZ,benign,ANZ login at https://decker.com/network/only for gclark@hotmail.com
108,vwilson@gmail.com,https://williams.com/thus,Apple,benign,Apple login at https://williams.com/thus for vwilson@gmail.com
109,zsmith@martinez.com,https://garcia-valdez.biz/parent/point/top,PayPal,phish,PayPal login at https://garcia-valdez.biz/parent/point/top for zsmith@martinez.com
110,phillipssusan@gmail.com,https://secure-valdez.com/challenge/floor/mention,PayPal,benign,PayPal login at https://secure-valdez.com/challenge/floor/mention for phillipssusan@gmail.com
111,walljacob@stark.com,https://fuentes.com/drop/that/media,Amazon,benign,Amazon login at https://fuentes.com/drop/that/media for walljacob@stark.com
112,xmurphy@fuller.com,https://carroll-hughes.info/assume/particular,NAB,phish,NAB login at https://carroll-hughes.info/assume/particular for xmurphy@fuller.com
113,jorge11@cruz.com,https://scott.com/whom,PayPal,phish,PayPal login at https://scott.com/whom for jorge11@cruz.com
114,dennis95@gmail.com,https://horn-morris.net/worker/well,ANZ,phish,ANZ login at https://horn-morris.net/worker/well for dennis95@gmail.com
115,travisjohnson@yahoo.com,https://secure-mccoy.com/later/thought/why,NAB,phish,NAB login at https://secure-mccoy.com/later/thought/why for travisjohnson@yahoo.com
116,belldean@yahoo.com,https://white.com/assume/they,PayPal,phish,PayPal login at https://white.com/assume/they for belldean@yahoo.com
117,hornvirginia@gmail.com,https://reed.com/evidence,Amazon,phish,Amazon login at https://reed.com/evidence for hornvirginia@gmail.com
118,nicholechambers@hotmail.com,https://kim-adams.biz/itself/wall/build,NAB,phish,NAB login at https://kim-adams.biz/itself/wall/build for nicholechambers@hotmail.com
119,jennifer51@roberts-walton.org,https://garza.com/Republican/develop/eye,PayPal,phish,PayPal login at https://garza.com/Republican/develop/eye for jennifer51@roberts-walton.org
120,stevenlee@yahoo.com,https://williams-hudson.com/deal/offer,NAB,phish,NAB login at https://williams-hudson.com/deal/offer for stevenlee@yahoo.com
121,bradfordangela@jones.com,https://jackson.info/draw/agent,Facebook,benign,Facebook login at https://jackson.info/draw/agent for bradfordangela@jones.com
122,charles25@york-baldwin.com,https://wade.com/manage/kind/produce,Amazon,benign,Amazon login at https://wade.com/manage/kind/produce for charles25@york-baldwin.com
123,donald44@hotmail.com,https://secure-hernandez.com/fight/price/figure,Amazon,benign,Amazon login at https://secure-hernandez.com/fight/price/figure for donald44@hotmail.com
124,pwatson@craig.com,https://marks.com/quite/ground/argue,NAB,phish,NAB login at https://marks.com/quite/ground/argue for pwatson@craig.com
125,cherylbarnes@murphy.org,https://secure-campos.biz/establish,Microsoft,phish,Microsoft login at https://secure-campos.biz/establish for cherylbarnes@murphy.org
126,kellysmith@hotmail.com,https://griffin.com/learn,Apple,phish,Apple login at https://griffin.com/learn for kellysmith@hotmail.com
127,yrodriguez@romero-white.com,https://blackburn-sampson.info/benefit,PayPal,phish,PayPal login at https://blackburn-sampson.info/benefit for yrodriguez@romero-white.com
128,kimscott@gmail.com,https://avila.com/project/house/star,Microsoft,phish,Microsoft login at https://avila.com/project/house/star for kimscott@gmail.com
129,qdaniels@newman.info,https://moore.com/as/drive/trade,NAB,phish,NAB login at https://moore.com/as/drive/trade for qdaniels@newman.info
130,twhite@yahoo.com,https://stewart.biz/owner/several/mind,PayPal,benign,PayPal login at https://stewart.biz/owner/several/mind for twhite@yahoo.com
131,zmoss@jackson.com,https://houston.org/first,ANZ,phish,ANZ login at https://houston.org/first for zmoss@jackson.com
132,tcruz@rojas-walker.org,https://griffin.net/arrive/guess/husband,ANZ,phish,ANZ login at https://griffin.net/arrive/guess/husband for tcruz@rojas-walker.org
133,erinrodriguez@harris.com,https://secure-spencer.com/buy/watch/movie,PayPal,benign,PayPal login at https://secure-spencer.com/buy/watch/movie for erinrodriguez@harris.com
134,hillrodney@gmail.com,https://secure-torres.com/how,Facebook,phish,Facebook login at https://secure-torres.com/how for hillrodney@gmail.com
135,hillandrew@gmail.com,https://secure-williams.com/police/show,NAB,benign,NAB login at https://secure-williams.com/police/show for hillandrew@gmail.com
136,upage@yahoo.com,https://nelson.com/fall,PayPal,phish,PayPal login at https://nelson.com/fall for upage@yahoo.com
137,abigail93@gmail.com,https://davis.biz/walk/voice/rise,NAB,benign,NAB login at https://davis.biz/walk/voice/rise for abigail93@gmail.com
138,halljessica@carroll.com,https://hayes-fox.com/popular/shoulder/tree,Microsoft,benign,Microsoft login at https://hayes-fox.com/popular/shoulder/tree for halljessica@carroll.com
139,lindachavez@hotmail.com,https://lozano.org/economy/set,PayPal,benign,PayPal login at https://lozano.org/economy/set for lindachavez@hotmail.com
140,fbrooks@yahoo.com,https://jones.biz/Republican,NAB,phish,NAB login at https://jones.biz/Republican for fbrooks@yahoo.com
141,bradley81@larsen-neal.org,https://medina-solomon.com/reality,ANZ,phish,ANZ login at https://medina-solomon.com/reality for bradley81@larsen-neal.org
142,danielle80@gonzalez.com,https://forbes-kelly.biz/reality/woman,ANZ,benign,ANZ login at https://forbes-kelly.biz/reality/woman for danielle80@gonzalez.com
143,ballcharles@yahoo.com,https://bush-hayes.com/but,PayPal,benign,PayPal login at https://bush-hayes.com/but for ballcharles@yahoo.com
144,jmarsh@brown.com,https://secure-nelson.org/individual/fund,Facebook,benign,Facebook login at https://secure-nelson.org/individual/fund for jmarsh@brown.com
145,laura38@eaton.com,https://secure-curry.com/art/share/minute,Facebook,phish,Facebook login at https://secure-curry.com/art/share/minute for laura38@eaton.com
146,reginaburton@davis.com,https://king.com/another,Amazon,phish,Amazon login at https://king.com/another for reginaburton@davis.com
147,lindseyjames@hotmail.com,https://weaver-benson.org/couple/kid,Apple,phish,Apple login at https://weaver-benson.org/couple/kid for lindseyjames@hotmail.com
148,agomez@chang-jenkins.com,https://curtis.com/happen/employee/soldier,Amazon,benign,Amazon login at https://curtis.com/happen/employee/soldier for agomez@chang-jenkins.com
149,christopher74@hotmail.com,https://jacobs.com/garden,ANZ,phish,ANZ login at https://jacobs.com/garden for christopher74@hotmail.com
150,kruegertyler@yahoo.com,https://curtis.org/sing/both,Microsoft,benign,Microsoft login at https://curtis.org/sing/both for kruegertyler@yahoo.com
151,catherinerice@weeks.net,https://holt-williams.net/throughout,Amazon,phish,Amazon login at https://holt-williams.net/throughout for catherinerice@weeks.net
152,joseph89@hotmail.com,https://lawrence.com/middle/still,ANZ,phish,ANZ login at https://lawrence.com/middle/still for joseph89@hotmail.com
153,grivera@yahoo.com,https://ellis.com/heavy/quality,NAB,benign,NAB login at https://ellis.com/heavy/quality for grivera@yahoo.com
154,ramirezjoshua@hotmail.com,https://jones-jarvis.biz/seat/along,PayPal,phish,PayPal login at https://jones-jarvis.biz/seat/along for ramirezjoshua@hotmail.com
155,erikpacheco@sloan-coleman.com,https://reed-alexander.biz/member,NAB,benign,NAB login at https://reed-alexander.biz/member for erikpacheco@sloan-coleman.com
156,kathrynbrennan@hotmail.com,https://watson-williams.com/phone/career,Microsoft,benign,Microsoft login at https://watson-williams.com/phone/career for kathrynbrennan@hotmail.com
157,heatherdixon@yahoo.com,https://james.net/continue/person/occur,PayPal,benign,PayPal login at https://james.net/continue/person/occur for heatherdixon@yahoo.com
158,alanharris@yahoo.com,https://torres.biz/drive/understand,ANZ,benign,ANZ login at https://torres.biz/drive/understand for alanharris@yahoo.com
159,mdixon@gmail.com,https://young.com/national/information/parent,Microsoft,phish,Microsoft login at https://young.com/national/information/parent for mdixon@gmail.com
160,mirandajean@gmail.com,https://lopez.com/very/kid,ANZ,benign,ANZ login at https://lopez.com/very/kid for mirandajean@gmail.com
161,jmorgan@gmail.com,https://sullivan.info/type/real/sister,Microsoft,benign,Microsoft login at https://sullivan.info/type/real/sister for jmorgan@gmail.com
162,dianemullins@yahoo.com,https://benitez.com/church,Apple,phish,Apple login at https://benitez.com/church for dianemullins@yahoo.com
163,michelleblack@hotmail.com,https://secure-whitney.com/nature/direction/social,ANZ,benign,ANZ login at https://secure-whitney.com/nature/direction/social for michelleblack@hotmail.com
164,leeandrea@gmail.com,https://wood.com/even,Microsoft,benign,Microsoft login at https://wood.com/even for leeandrea@gmail.com
165,markking@lewis.com,https://jacobson.net/soldier/Mrs,Apple,phish,Apple login at https://jacobson.net/soldier/Mrs for markking@lewis.com
166,larryjackson@werner.com,https://sanchez.com/need/simple/fine,Facebook,benign,Facebook login at https://sanchez.com/need/simple/fine for larryjackson@werner.com
167,cjackson@hotmail.com,https://secure-sanders.net/culture/then,PayPal,phish,PayPal login at https://secure-sanders.net/culture/then for cjackson@hotmail.com
168,nproctor@klein-frey.com,https://garcia.com/population/yeah,Apple,phish,Apple login at https://garcia.com/population/yeah for nproctor@klein-frey.com
169,philiplawrence@gmail.com,https://cardenas.net/least,NAB,phish,NAB login at https://cardenas.net/least for philiplawrence@gmail.com
170,philipsalazar@gmail.com,https://arnold.biz/value/put/various,ANZ,phish,ANZ login at https://arnold.biz/value/put/various for philipsalazar@gmail.com
171,taylor04@dawson.com,https://carter.org/property/cover,ANZ,phish,ANZ login at https://carter.org/property/cover for taylor04@dawson.com
172,patriciajohnson@carrillo-burton.com,https://mason.com/reality/away/will,PayPal,phish,PayPal login at https://mason.com/reality/away/will for patriciajohnson@carrillo-burton.com
173,kristincastillo@michael.biz,https://herman-williams.com/behind,NAB,benign,NAB login at https://herman-williams.com/behind for kristincastillo@michael.biz
174,hessthomas@jackson-davis.com,https://dixon.com/get/itself/term,NAB,phish,NAB login at https://dixon.com/get/itself/term for hessthomas@jackson-davis.com
175,morganpamela@adams.com,https://byrd-mcgrath.info/staff/play/wonder,NAB,phish,NAB login at https://byrd-mcgrath.info/staff/play/wonder for morganpamela@adams.com
176,pattonwhitney@sanders.net,https://colon.net/base/through,PayPal,phish,PayPal login at https://colon.net/base/through for pattonwhitney@sanders.net
177,colemanjennifer@yahoo.com,https://williams.com/significant/somebody,ANZ,phish,ANZ login at https://williams.com/significant/somebody for colemanjennifer@yahoo.com
178,oscarsexton@hotmail.com,https://bryant.com/water/series/cell,Microsoft,phish,Microsoft login at https://bryant.com/water/series/cell for oscarsexton@hotmail.com
179,gloria61@gmail.com,https://franklin.com/body/president/east,Apple,phish,Apple login at https://franklin.com/body/president/east for gloria61@gmail.com
180,shelia01@yahoo.com,https://wright.com/cost/goal,Facebook,phish,Facebook login at https://wright.com/cost/goal for shelia01@yahoo.com
181,stevenwhite@yahoo.com,https://wells.com/edge,Facebook,phish,Facebook login at https://wells.com/edge for stevenwhite@yahoo.com
182,vshepherd@hotmail.com,https://secure-morgan-ross.info/thousand/inside/college,NAB,phish,NAB login at https://secure-morgan-ross.info/thousand/inside/college for vshepherd@hotmail.com
183,lisa44@gmail.com,https://hicks.org/audience,Amazon,benign,Amazon login at https://hicks.org/audience for lisa44@gmail.com
184,johnbrown@hotmail.com,https://sampson.com/child/measure/ten,Apple,benign,Apple login at https://sampson.com/child/measure/ten for johnbrown@hotmail.com
185,stevensmelissa@poole.com,https://gray.info/station,PayPal,phish,PayPal login at https://gray.info/station for stevensmelissa@poole.com
186,heidi92@harris.net,https://secure-lopez.biz/house/member,NAB,phish,NAB login at https://secure-lopez.biz/house/member for heidi92@harris.net
187,bjohnson@gmail.com,https://goodman.com/letter/work,Microsoft,benign,Microsoft login at https://goodman.com/letter/work for bjohnson@gmail.com
188,heatherbaker@hotmail.com,https://beard.net/talk/society/color,PayPal,phish,PayPal login at https://beard.net/talk/society/color for heatherbaker@hotmail.com
189,john20@yahoo.com,https://lopez.biz/left,Microsoft,phish,Microsoft login at https://lopez.biz/left for john20@yahoo.com
190,mileselizabeth@hill-richardson.com,https://garcia-hall.com/teach/enjoy,NAB,phish,NAB login at https://garcia-hall.com/teach/enjoy for mileselizabeth@hill-richardson.com
191,jamesburke@parker-pena.info,https://shepard.com/tend/happy/usually,NAB,benign,NAB login at https://shepard.com/tend/happy/usually for jamesburke@parker-pena.info
192,julie89@santos.com,https://paul.biz/tell/drug/first,ANZ,phish,ANZ login at https://paul.biz/tell/drug/first for julie89@santos.com
193,acunningham@lawson-rodriguez.org,https://mcdonald.com/challenge,PayPal,benign,PayPal login at https://mcdonald.com/challenge for acunningham@lawson-rodriguez.org
194,lisamurphy@mason.com,https://secure-lopez.com/environment,Amazon,phish,Amazon login at https://secure-lopez.com/environment for lisamurphy@mason.com
195,donnarobles@hotmail.com,https://potter.com/minute/dark/case,Microsoft,benign,Microsoft login at https://potter.com/minute/dark/case for donnarobles@hotmail.com
196,bcasey@gmail.com,https://hubbard.net/record/people,Apple,phish,Apple login at https://hubbard.net/record/people for bcasey@gmail.com
