id,data_subject_id,host,event_id,text
69,user1927,PC-475,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-475
70,user1286,PC-903,1116,A logon attempt was made using explicit credentials. User: user1286
71,user1511,PC-244,4698,A logon attempt was made using explicit credentials. User: user1511
72,user1860,PC-513,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-513
73,user1957,PC-961,4698,A logon attempt was made using explicit credentials. User: user1957
74,user1642,PC-282,7045,An account was locked out. User: user1642
75,user1272,PC-106,4624,An account was successfully logged on. User: user1272 from PC-106
76,user1099,PC-534,4624,An account was locked out. User: user1099
77,user1295,PC-102,4697,Scheduled task created. Name: about by user1295
78,user1322,PC-727,7045,A logon attempt was made using explicit credentials. User: user1322
79,user1712,PC-218,4624,A service was installed in the system. Service: miss by user1712
80,user1313,PC-369,4624,An account was locked out. User: user1313
81,user1890,PC-702,4698,A service was installed in the system. Service: scientist by user1890
82,user1605,PC-726,4697,An account was successfully logged on. User: user1605 from PC-726
83,user1581,PC-785,7045,An account was locked out. User: user1581
84,user1419,PC-239,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-239
85,user1006,PC-355,4625,A service was installed in the system. Service: probably by user1006
86,user1941,PC-674,4697,Scheduled task created. Name: outside by user1941
87,user1283,PC-124,4698,Scheduled task created. Name: poor by user1283
88,user1315,PC-311,4624,A logon attempt was made using explicit credentials. User: user1315
89,user1768,PC-197,4625,An account was successfully logged on. User: user1768 from PC-197
90,user1484,PC-817,4625,Scheduled task created. Name: fight by user1484
91,user1231,PC-655,4697,Scheduled task created. Name: deal by user1231
92,user1600,PC-366,4698,A logon attempt was made using explicit credentials. User: user1600
93,user1358,PC-470,1116,A logon attempt was made using explicit credentials. User: user1358
94,user1833,PC-873,4697,Scheduled task created. Name: Congress by user1833
95,user1088,PC-947,4625,A logon attempt was made using explicit credentials. User: user1088
96,user1047,PC-599,4624,An account was successfully logged on. User: user1047 from PC-599
97,user1943,PC-950,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-950
98,user1014,PC-394,4698,A service was installed in the system. Service: eight by user1014
99,user1842,PC-360,4624,An account was successfully logged on. User: user1842 from PC-360
100,user1938,PC-194,7045,An account was locked out. User: user1938
101,user1780,PC-941,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-941
102,user1178,PC-699,7045,A service was installed in the system. Service: state by user1178
103,user1199,PC-237,4624,An account was locked out. User: user1199
104,user1157,PC-402,7045,A service was installed in the system. Service: tell by user1157
105,user1837,PC-981,4697,Scheduled task created. Name: apply by user1837
106,user1864,PC-447,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-447
107,user1824,PC-247,4624,A logon attempt was made using explicit credentials. User: user1824
108,user1426,PC-735,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-735
109,user1923,PC-352,4624,An account was successfully logged on. User: user1923 from PC-352
110,user1525,PC-124,4624,A service was installed in the system. Service: take by user1525
111,user1000,PC-548,4624,An account was locked out. User: user1000
112,user1876,PC-560,7045,An account was locked out. User: user1876
113,user1183,PC-845,7045,A service was installed in the system. Service: your by user1183
114,user1920,PC-813,4697,Scheduled task created. Name: face by user1920
115,user1897,PC-383,4625,A service was installed in the system. Service: media by user1897
116,user1368,PC-405,4625,An account was successfully logged on. User: user1368 from PC-405
117,user1325,PC-155,4624,A service was installed in the system. Service: in by user1325
118,user1135,PC-350,4625,An account was successfully logged on. User: user1135 from PC-350
119,user1241,PC-948,7045,A service was installed in the system. Service: environment by user1241
120,user1911,PC-345,4698,An account was locked out. User: user1911
121,user1405,PC-520,4625,Scheduled task created. Name: best by user1405
122,user1910,PC-942,4698,A logon attempt was made using explicit credentials. User: user1910
123,user1376,PC-109,1116,A logon attempt was made using explicit credentials. User: user1376
124,user1273,PC-179,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-179
125,user1643,PC-784,4697,A service was installed in the system. Service: realize by user1643
126,user1490,PC-620,1116,An account was successfully logged on. User: user1490 from PC-620
127,user1074,PC-354,4624,Scheduled task created. Name: nor by user1074
128,user1879,PC-619,1116,An account was successfully logged on. User: user1879 from PC-619
129,user1510,PC-446,4624,An account was successfully logged on. User: user1510 from PC-446
130,user1828,PC-172,1116,Scheduled task created. Name: understand by user1828
131,user1972,PC-460,4625,An account was successfully logged on. User: user1972 from PC-460
132,user1517,PC-619,4624,Scheduled task created. Name: say by user1517
133,user1745,PC-689,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-689
134,user1283,PC-993,1116,A service was installed in the system. Service: newspaper by user1283
135,user1500,PC-867,7045,An account was successfully logged on. User: user1500 from PC-867
136,user1217,PC-100,4624,A logon attempt was made using explicit credentials. User: user1217
137,user1943,PC-572,7045,An account was successfully logged on. User: user1943 from PC-572
138,user1560,PC-956,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-956
139,user1128,PC-270,4697,An account was locked out. User: user1128
140,user1568,PC-456,4697,Scheduled task created. Name: it by user1568
141,user1968,PC-387,7045,A service was installed in the system. Service: large by user1968
142,user1388,PC-872,4698,A logon attempt was made using explicit credentials. User: user1388
143,user1079,PC-297,4625,Scheduled task created. Name: bit by user1079
144,user1625,PC-669,4697,A logon attempt was made using explicit credentials. User: user1625
145,user1718,PC-507,4624,A logon attempt was made using explicit credentials. User: user1718
146,user1777,PC-194,4697,A logon attempt was made using explicit credentials. User: user1777
147,user1201,PC-715,7045,Scheduled task created. Name: successful by user1201
148,user1925,PC-114,1116,A service was installed in the system. Service: once by user1925
149,user1016,PC-483,1116,Scheduled task created. Name: sound by user1016
150,user1545,PC-817,1116,A logon attempt was made using explicit credentials. User: user1545
151,user1595,PC-852,4697,An account was successfully logged on. User: user1595 from PC-852
152,user1257,PC-758,7045,A logon attempt was made using explicit credentials. User: user1257
153,user1461,PC-550,4624,Scheduled task created. Name: remain by user1461
154,user1140,PC-760,1116,An account was locked out. User: user1140
155,user1941,PC-149,4698,An account was successfully logged on. User: user1941 from PC-149
156,user1141,PC-217,4625,An account was locked out. User: user1141
157,user1562,PC-577,4625,A service was installed in the system. Service: direction by user1562
158,user1640,PC-176,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-176
159,user1143,PC-494,7045,An account was successfully logged on. User: user1143 from PC-494
160,user1784,PC-601,7045,A service was installed in the system. Service: interview by user1784
161,user1114,PC-224,4697,A service was installed in the system. Service: clearly by user1114
162,user1744,PC-406,1116,A logon attempt was made using explicit credentials. User: user1744
163,user1722,PC-112,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-112
164,user1907,PC-390,4697,A service was installed in the system. Service: middle by user1907
165,user1998,PC-757,4698,An account was locked out. User: user1998
166,user1883,PC-943,1116,An account was successfully logged on. User: user1883 from PC-943
167,user1263,PC-277,7045,Scheduled task created. Name: beautiful by user1263
168,user1493,PC-593,7045,An account was locked out. User: user1493
169,user1822,PC-267,4698,An account was locked out. User: user1822
170,user1108,PC-855,4697,A logon attempt was made using explicit credentials. User: user1108
171,user1992,PC-972,4697,A logon attempt was made using explicit credentials. User: user1992
172,user1870,PC-644,4624,A service was installed in the system. Service: red by user1870
173,user1952,PC-103,1116,A logon attempt was made using explicit credentials. User: user1952
174,user1935,PC-766,4624,Scheduled task created. Name: across by user1935
175,user1247,PC-788,1116,Scheduled task created. Name: sort by user1247
176,user1906,PC-277,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-277
177,user1398,PC-995,4698,An account was locked out. User: user1398
178,user1913,PC-220,4624,A service was installed in the system. Service: well by user1913
179,user1288,PC-553,4697,An account was successfully logged on. User: user1288 from PC-553
180,user1429,PC-165,1116,A service was installed in the system. Service: tonight by user1429
181,user1465,PC-993,4625,A logon attempt was made using explicit credentials. User: user1465
182,user1747,PC-581,4697,An account was successfully logged on. User: user1747 from PC-581
183,user1711,PC-374,4625,An account was locked out. User: user1711
184,user1345,PC-958,4698,A logon attempt was made using explicit credentials. User: user1345
185,user1039,PC-750,7045,An account was locked out. User: user1039
186,user1856,PC-809,1116,An account was locked out. User: user1856
187,user1882,PC-148,4624,Scheduled task created. Name: send by user1882
188,user1225,PC-783,4624,A service was installed in the system. Service: method by user1225
189,user1441,PC-707,4698,A logon attempt was made using explicit credentials. User: user1441
190,user1247,PC-648,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-648
191,user1845,PC-101,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-101
192,user1389,PC-976,1116,An account was successfully logged on. User: user1389 from PC-976
193,user1526,PC-969,4624,An account was locked out. User: user1526
194,user1873,PC-699,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-699
195,user1055,PC-126,4625,An account was successfully logged on. User: user1055 from PC-126
196,user1210,PC-634,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-634
197,user1711,PC-821,7045,An account was locked out. User: user1711
198,user1052,PC-930,4698,Scheduled task created. Name: economy by user1052
199,user1721,PC-135,7045,An account was successfully logged on. User: user1721 from PC-135
200,user1740,PC-245,1116,Scheduled task created. Name: democratic by user1740
201,user1487,PC-750,4697,Scheduled task created. Name: third by user1487
202,user1768,PC-457,1116,A logon attempt was made using explicit credentials. User: user1768
203,user1813,PC-458,4697,An account was locked out. User: user1813
204,user1532,PC-189,4698,Scheduled task created. Name: treat by user1532
205,user1464,PC-586,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-586
206,user1535,PC-748,4697,A service was installed in the system. Service: receive by user1535
207,user1838,PC-102,4698,Scheduled task created. Name: life by user1838
208,user1875,PC-867,4697,A service was installed in the system. Service: research by user1875
209,user1829,PC-349,4625,An account was locked out. User: user1829
210,user1980,PC-543,4697,Scheduled task created. Name: room by user1980
211,user1667,PC-373,4624,An account was successfully logged on. User: user1667 from PC-373
212,user1343,PC-966,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-966
213,user1545,PC-162,4625,An account was locked out. User: user1545
214,user1500,PC-283,4624,A logon attempt was made using explicit credentials. User: user1500
215,user1480,PC-804,4697,Scheduled task created. Name: happy by user1480
216,user1203,PC-654,4698,A service was installed in the system. Service: quality by user1203
217,user1740,PC-976,4698,A service was installed in the system. Service: along by user1740
218,user1159,PC-686,4697,An account was locked out. User: user1159
219,user1210,PC-913,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-913
220,user1442,PC-656,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-656
221,user1358,PC-540,1116,A logon attempt was made using explicit credentials. User: user1358
222,user1928,PC-932,4625,A service was installed in the system. Service: street by user1928
223,user1201,PC-389,4697,Scheduled task created. Name: goal by user1201
224,user1560,PC-647,1116,An account was successfully logged on. User: user1560 from PC-647
225,user1678,PC-600,1116,A service was installed in the system. Service: under by user1678
226,user1765,PC-540,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-540
227,user1762,PC-262,4698,A service was installed in the system. Service: agent by user1762
228,user1501,PC-143,1116,An account was successfully logged on. User: user1501 from PC-143
229,user1019,PC-237,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-237
230,user1245,PC-546,4625,An account was locked out. User: user1245
231,user1816,PC-323,7045,Scheduled task created. Name: kid by user1816
232,user1316,PC-384,4624,An account was successfully logged on. User: user1316 from PC-384
233,user1073,PC-955,4698,Scheduled task created. Name: far by user1073
234,user1128,PC-459,1116,A service was installed in the system. Service: stay by user1128
235,user1151,PC-208,1116,An account was successfully logged on. User: user1151 from PC-208
236,user1913,PC-595,4697,An account was locked out. User: user1913
237,user1073,PC-200,1116,A service was installed in the system. Service: truth by user1073
238,user1377,PC-485,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-485
239,user1046,PC-497,4697,A logon attempt was made using explicit credentials. User: user1046
240,user1845,PC-717,4698,Scheduled task created. Name: policy by user1845
241,user1751,PC-207,7045,An account was successfully logged on. User: user1751 from PC-207
242,user1658,PC-722,4625,Scheduled task created. Name: stand by user1658
243,user1509,PC-401,4624,An account was locked out. User: user1509
244,user1675,PC-847,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-847
245,user1739,PC-153,4697,Scheduled task created. Name: step by user1739
246,user1880,PC-327,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-327
247,user1369,PC-968,4624,A logon attempt was made using explicit credentials. User: user1369
248,user1435,PC-991,4697,An account was successfully logged on. User: user1435 from PC-991
249,user1847,PC-438,4624,An account was locked out. User: user1847
250,user1260,PC-563,7045,A service was installed in the system. Service: street by user1260
251,user1279,PC-598,7045,A service was installed in the system. Service: occur by user1279
252,user1261,PC-772,7045,A logon attempt was made using explicit credentials. User: user1261
253,user1274,PC-587,1116,A service was installed in the system. Service: popular by user1274
254,user1083,PC-110,7045,Scheduled task created. Name: tonight by user1083
255,user1519,PC-141,4697,An account was successfully logged on. User: user1519 from PC-141
256,user1192,PC-794,4625,A logon attempt was made using explicit credentials. User: user1192
257,user1816,PC-149,1116,A service was installed in the system. Service: wide by user1816
258,user1342,PC-647,4625,A service was installed in the system. Service: maintain by user1342
259,user1327,PC-475,7045,Scheduled task created. Name: yet by user1327
260,user1448,PC-758,4624,An account was locked out. User: user1448
261,user1420,PC-809,7045,An account was locked out. User: user1420
262,user1143,PC-873,4624,An account was locked out. User: user1143
263,user1609,PC-154,1116,A logon attempt was made using explicit credentials. User: user1609
264,user1123,PC-766,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-766
265,user1115,PC-599,7045,A service was installed in the system. Service: participant by user1115
266,user1384,PC-298,1116,An account was locked out. User: user1384
267,user1549,PC-882,4698,A service was installed in the system. Service: goal by user1549
268,user1136,PC-885,7045,Scheduled task created. Name: under by user1136
269,user1100,PC-589,4697,Scheduled task created. Name: avoid by user1100
270,user1850,PC-534,7045,Scheduled task created. Name: everybody by user1850
271,user1058,PC-120,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-120
272,user1243,PC-380,7045,Scheduled task created. Name: candidate by user1243
273,user1347,PC-247,4625,An account was successfully logged on. User: user1347 from PC-247
274,user1513,PC-391,4624,An account was locked out. User: user1513
275,user1395,PC-277,7045,An account was successfully logged on. User: user1395 from PC-277
276,user1823,PC-966,1116,An account was successfully logged on. User: user1823 from PC-966
277,user1821,PC-675,7045,Scheduled task created. Name: race by user1821
278,user1532,PC-775,4625,An account was locked out. User: user1532
279,user1777,PC-846,4624,An account was locked out. User: user1777
280,user1667,PC-846,4624,An account was successfully logged on. User: user1667 from PC-846
281,user1261,PC-496,4624,A service was installed in the system. Service: whole by user1261
282,user1204,PC-671,4624,An account was locked out. User: user1204
283,user1021,PC-568,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-568
284,user1248,PC-753,4698,A logon attempt was made using explicit credentials. User: user1248
285,user1008,PC-153,4697,A service was installed in the system. Service: between by user1008
286,user1077,PC-721,4624,A logon attempt was made using explicit credentials. User: user1077
287,user1788,PC-246,4697,A service was installed in the system. Service: chair by user1788
288,user1866,PC-455,4624,A logon attempt was made using explicit credentials. User: user1866
289,user1310,PC-743,7045,A service was installed in the system. Service: reveal by user1310
290,user1848,PC-112,4698,A service was installed in the system. Service: allow by user1848
291,user1551,PC-874,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-874
292,user1025,PC-281,1116,Scheduled task created. Name: herself by user1025
293,user1965,PC-673,4697,Scheduled task created. Name: old by user1965
294,user1022,PC-692,1116,An account was successfully logged on. User: user1022 from PC-692
295,user1064,PC-679,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-679
296,user1043,PC-898,4697,A service was installed in the system. Service: want by user1043
297,user1657,PC-852,4698,Scheduled task created. Name: everybody by user1657
298,user1501,PC-673,4697,Scheduled task created. Name: wait by user1501
299,user1515,PC-981,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-981
300,user1213,PC-496,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-496
301,user1033,PC-232,4624,An account was successfully logged on. User: user1033 from PC-232
302,user1554,PC-679,7045,A logon attempt was made using explicit credentials. User: user1554
303,user1765,PC-857,7045,Scheduled task created. Name: environmental by user1765
304,user1567,PC-146,7045,An account was locked out. User: user1567
305,user1650,PC-421,4624,An account was locked out. User: user1650
306,user1093,PC-938,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-938
307,user1470,PC-921,1116,A logon attempt was made using explicit credentials. User: user1470
308,user1572,PC-920,4697,Scheduled task created. Name: bag by user1572
309,user1514,PC-709,1116,A service was installed in the system. Service: current by user1514
310,user1403,PC-241,4625,An account was locked out. User: user1403
311,user1957,PC-975,4624,A logon attempt was made using explicit credentials. User: user1957
312,user1460,PC-204,4625,Scheduled task created. Name: shoulder by user1460
313,user1335,PC-951,7045,An account was successfully logged on. User: user1335 from PC-951
314,user1179,PC-911,4697,A logon attempt was made using explicit credentials. User: user1179
315,user1564,PC-932,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-932
316,user1355,PC-633,4698,An account was successfully logged on. User: user1355 from PC-633
317,user1086,PC-930,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-930
318,user1331,PC-224,4697,A logon attempt was made using explicit credentials. User: user1331
319,user1764,PC-414,1116,An account was locked out. User: user1764
320,user1629,PC-977,4625,Scheduled task created. Name: into by user1629
321,user1876,PC-403,7045,A logon attempt was made using explicit credentials. User: user1876
322,user1598,PC-321,1116,A logon attempt was made using explicit credentials. User: user1598
323,user1966,PC-546,4697,An account was successfully logged on. User: user1966 from PC-546
324,user1890,PC-835,4625,An account was locked out. User: user1890
325,user1591,PC-456,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-456
326,user1645,PC-154,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-154
327,user1041,PC-321,4697,A logon attempt was made using explicit credentials. User: user1041
328,user1688,PC-664,4698,A service was installed in the system. Service: what by user1688
329,user1081,PC-292,4698,A logon attempt was made using explicit credentials. User: user1081
330,user1102,PC-713,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-713
331,user1965,PC-256,4698,An account was successfully logged on. User: user1965 from PC-256
332,user1750,PC-154,4624,An account was locked out. User: user1750
333,user1527,PC-376,1116,A service was installed in the system. Service: value by user1527
334,user1209,PC-784,1116,An account was locked out. User: user1209
335,user1198,PC-747,4698,An account was successfully logged on. User: user1198 from PC-747
336,user1045,PC-733,4624,An account was successfully logged on. User: user1045 from PC-733
337,user1644,PC-701,7045,Scheduled task created. Name: work by user1644
338,user1541,PC-628,1116,An account was locked out. User: user1541
339,user1845,PC-678,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-678
340,user1292,PC-140,4624,An account was successfully logged on. User: user1292 from PC-140
341,user1143,PC-916,4625,A service was installed in the system. Service: call by user1143
342,user1628,PC-848,4698,An account was successfully logged on. User: user1628 from PC-848
343,user1069,PC-764,4624,An account was locked out. User: user1069
344,user1469,PC-763,4624,A logon attempt was made using explicit credentials. User: user1469
345,user1587,PC-851,7045,An account was locked out. User: user1587
346,user1826,PC-829,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-829
347,user1013,PC-711,4625,An account was locked out. User: user1013
348,user1992,PC-492,7045,An account was locked out. User: user1992
349,user1685,PC-121,4625,A service was installed in the system. Service: know by user1685
350,user1661,PC-724,7045,An account was successfully logged on. User: user1661 from PC-724
351,user1113,PC-828,1116,A service was installed in the system. Service: about by user1113
352,user1798,PC-157,7045,An account was successfully logged on. User: user1798 from PC-157
353,user1337,PC-906,4624,Scheduled task created. Name: major by user1337
354,user1866,PC-136,4624,A logon attempt was made using explicit credentials. User: user1866
355,user1762,PC-335,4697,An account was successfully logged on. User: user1762 from PC-335
356,user1322,PC-197,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-197
357,user1619,PC-532,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-532
358,user1311,PC-532,4624,A logon attempt was made using explicit credentials. User: user1311
359,user1106,PC-566,4698,A service was installed in the system. Service: son by user1106
360,user1214,PC-175,4625,An account was locked out. User: user1214
361,user1755,PC-432,4698,An account was successfully logged on. User: user1755 from PC-432
362,user1196,PC-420,4698,A logon attempt was made using explicit credentials. User: user1196
363,user1050,PC-712,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-712
364,user1535,PC-707,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-707
365,user1859,PC-637,1116,A logon attempt was made using explicit credentials. User: user1859
366,user1661,PC-924,1116,A logon attempt was made using explicit credentials. User: user1661
367,user1049,PC-273,4698,An account was locked out. User: user1049
368,user1434,PC-401,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-401
369,user1215,PC-564,4697,A service was installed in the system. Service: discussion by user1215
370,user1352,PC-732,4625,Scheduled task created. Name: gas by user1352
371,user1056,PC-966,4698,A service was installed in the system. Service: perhaps by user1056
372,user1310,PC-703,4698,A service was installed in the system. Service: picture by user1310
373,user1884,PC-140,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-140
374,user1348,PC-751,4624,Scheduled task created. Name: visit by user1348
375,user1981,PC-203,7045,A logon attempt was made using explicit credentials. User: user1981
376,user1082,PC-776,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-776
377,user1740,PC-425,4624,An account was successfully logged on. User: user1740 from PC-425
378,user1910,PC-534,4625,Scheduled task created. Name: color by user1910
379,user1649,PC-123,4697,Scheduled task created. Name: prove by user1649
380,user1546,PC-546,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-546
381,user1677,PC-320,4698,A logon attempt was made using explicit credentials. User: user1677
382,user1411,PC-190,4625,A service was installed in the system. Service: peace by user1411
383,user1025,PC-948,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-948
384,user1568,PC-922,4625,An account was successfully logged on. User: user1568 from PC-922
385,user1287,PC-562,4697,A logon attempt was made using explicit credentials. User: user1287
386,user1723,PC-134,4697,A service was installed in the system. Service: teach by user1723
387,user1035,PC-414,4625,An account was successfully logged on. User: user1035 from PC-414
388,user1789,PC-500,4625,A logon attempt was made using explicit credentials. User: user1789
389,user1282,PC-897,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-897
390,user1525,PC-384,1116,A service was installed in the system. Service: chance by user1525
391,user1424,PC-244,4698,A logon attempt was made using explicit credentials. User: user1424
392,user1950,PC-120,4624,An account was locked out. User: user1950
393,user1678,PC-236,1116,An account was locked out. User: user1678
394,user1801,PC-640,4698,An account was locked out. User: user1801
395,user1747,PC-386,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-386
396,user1731,PC-953,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-953
397,user1487,PC-143,4698,An account was successfully logged on. User: user1487 from PC-143
398,user1675,PC-810,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-810
399,user1333,PC-319,4698,An account was locked out. User: user1333
400,user1764,PC-140,1116,A logon attempt was made using explicit credentials. User: user1764
401,user1691,PC-475,4697,Scheduled task created. Name: north by user1691
402,user1065,PC-368,4698,An account was successfully logged on. User: user1065 from PC-368
403,user1423,PC-297,4697,A logon attempt was made using explicit credentials. User: user1423
404,user1432,PC-481,4625,A logon attempt was made using explicit credentials. User: user1432
405,user1684,PC-690,4624,A logon attempt was made using explicit credentials. User: user1684
406,user1865,PC-766,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-766
